Kriftel,A8,1023.32
Karlsfeld,A7,2790.52
Rosche,A2,219.39
Pfeffenhausen,A1,2085.71
Langenweisbach-Weisbach,A2,2925.29
Bishausen,A2,1790.16
Au (Breisgau),A2,2214.91
Stendal,A4,1756.01
Blomberg - Wellentrup,A7,2261.61
Leipzig OT Markranstaedt,A7,2437.73
Adelstetten,A6,1974.15
Vacha,A7,2215.84
Sauldorf-Rast,A3,2103.9
oehningen,A4,2428.95
Gundelsby,A4,2064.28
Oberteuringen,A2,101.18
Oer-Erkenschwick,A2,2919.55
Brand-Erbisdorf OT Langenau,A3,2159.1
Girkenroth,A1,2253.16
Wattenscheid,A2,219.58
Hoechberg,A2,1740.1
Nahrendorf-Breese,A5,1912.48
Sandstedt-Rechtenfleth,A8,1708.09
Gehlert,A4,797.14
Everode,A5,2934.6
Affing-Muehlhausen,A6,83.83
Sagar,A3,1124.65
Edertal,A8,899.77
Strasberg,A3,1219.7
Gustebin,A4,1643.79
Gerolfingen,A3,72.49
Heiligenstadt i. OFr.,A4,799.97
Niederheimbach,A1,349.55
Boergerende-Rethwisch,A7,667.04
Balderschwang,A2,203.49
Rammenau,A1,1979.28
Gramzow,A3,1249.37
Kleinwolmsdorf,A8,1983.12
Wormersdorf,A1,543.72
Oberschneitbach,A7,2919.78
Immendingen,A6,2056.56
Uplengen - Selverde,A8,1718
Halle (Westf.),A2,1745.85
Lich-Steinstras,A4,981.56
Suedkirchen,A2,2024.84
Artelshofen,A4,2688.85
Coelbe,A7,1671.54
Rastede,A7,472.4
Bad Herrenalb,A7,57.25
Hamburg-Schnelsen,A3,1448.31
Kogel,A2,1556.54
Alfdorf-Brech,A1,2420.15
Ostseebad Binz OT Prora,A8,880.77
Grolsheim,A1,2477.3
Baar-Ebenhausen,A1,2995.47
Wedderstedt,A3,725.86
Isernhagen-HB,A2,626.5
Friedrichshof,A2,2128.42
Rothenklempenow,A5,621.65
Uplengen - Grosoldendorf,A6,2791.72
Woerth a.Main,A4,1376.46
Witterda,A4,2619.31
Lohne (Oldenburg),A4,664.96
Westerholt,A7,2873.94
Tornesch,A6,2834.9
Grosheide-Berumerfehn,A7,2321.25
Steinhoefel,A1,2989.57
Kleinvollstedt,A1,2932.2
Luckenwalde-OT Frankenfelde,A8,1839.75
Kasel,A2,678.77
Uthmoeden,A5,408
uechtelhausen,A4,2268.04
Ichenhausen-Autenried,A1,2161.03
Hainsbach,A5,2999.56
Schwabenheim an der Selz,A5,2207.69
Droysig,A6,463.67
Tondorf,A5,1887.5
Wilhelmshavem,A7,276.96
Loecknitz,A3,364.66
Veringenstadt,A4,840.87
Buesum,A7,238.47
Burgstaedt,A4,2541.86
Daverden,A3,799.69
Singenbach,A5,759.41
Heddesheim,A8,1102.56
Missunde,A7,1455.03
Morgenroethe-Rautenkranz,A3,1085
oehringen,A6,1723.16
Bergkirchen,A1,1604.31
Koeslarn,A8,2332.28
Unterdietfurt,A4,2100.53
Deutsch Evern,A4,955.31
Ziemendorf,A6,77.82
Markkleeberg OT Wachau,A7,1166.32
Goerzig,A7,2145.81
Grettstadt,A2,2147.01
Vieselbach,A5,2493.87
Michelsdorf,A3,749.5
Zwethau,A8,28.55
Genthin,A2,458.24
Howacht,A7,2796.63
Hochdonn,A7,2463.87
Hopsten,A1,839.4
Grosefehn - Westgrosefehn,A3,2084.14
Iserlohn,A6,2383.66
Griebelschied,A3,180.12
Emmerthal,A3,2066.22
Marpingen-Urexweiler,A8,2415.85
Edewecht - Friedrichsfehn,A2,2811.64
Treffurt,A5,777.11
Eislingen/Fils,A1,2369.02
Koenigsbrueck,A1,1763.63
Adolzhausen,A6,128.33
Am Grosen Bruch,A5,2622.09
Schleifreisen,A6,2811.16
Gruensfeld,A5,2516.18
Faistenoy,A2,1967.16
Fruehlinghausen,A2,440.67
Wershofen,A5,1658.79
Weisenbach,A4,953.19
Elsdorf-Westermuehlen,A6,1194.85
Oberroedinghausen,A6,264.99
Eibenstock,A4,599.51
Neuching,A4,2536.14
Rampe,A8,1634.06
Altertheim,A8,2733.77
Boostedt,A4,1904.95
Reppichau,A3,757.91
Lenzkirch,A5,736.8
Boerwang,A5,1262.62
Schoenfels,A7,2234.82
Elsterheide,A2,2480.99
 Ortsteil Geierswalde,A1,2571.89
Thermalbad Wiesenbad OT Schoenfeld,A5,2082.59
Welt,A1,1132.18
Scharfenberg,A1,2538.16
Hamdorf,A1,2289.53
Osann-Monzel,A7,2466.42
Teterow,A4,2994.16
Thunpadel,A1,2519.78
Berlin-Mariendorf,A7,1141.17
Whoerden,A6,1765.42
Bischofsheim,A7,900.19
Mollbergen,A5,2315.57
Borrentin,A6,276.35
Knau,A5,1409.62
Stintenburg,A5,815.01
Ludendorf,A8,2987.24
Herschdorf,A6,2905.61
Burkhardtsgruen,A8,1092.97
Lohne,A2,1694.75
Offingen,A1,1085.34
Langeloh,A7,593.99
Neu Isenburg,A5,2234.91
Moorgrund,A7,1050.03
Rottweil,A1,2245.68
Scheuring,A1,1593.72
Semmenstedt,A8,1104.04
Bad Neuenahr,A8,747.56
Prutting,A1,1876.79
Balve-Binolen,A1,2392.26
Burgbernheim,A2,1696.92
Schaafhausen,A2,2941.96
Bonn-Ippendorf,A2,2766.34
Lochham,A2,846.75
Hunderdorf,A4,2437.55
Suessen,A8,2505.44
Milower Land,A8,1068.25
Sietow,A4,288.33
Sottrum,A1,2416.87
Wart,A6,2925.83
Schmidtheim,A2,1989.29
Wartha,A4,542.49
Stedesdorf,A2,585
Grasellenbach-Oberscharbach,A8,1693.81
Bayreuth,A3,996.79
Ruhstorf,A8,2664.05
Warrenzin,A7,502.47
Weinstadt-Endersbach,A2,1532.52
Hohwacht,A6,767.94
Bueren-Steinhausen,A6,972.7
Schleife,A5,473.75
Riethnordhausen,A2,776.18
Neu-Ulm/Steinheim,A5,2645.07
Braak,A1,2845.64
Linda,A4,618.77
Namborn,A2,250.65
Erftstadt-Friesheim,A6,843.22
Waldsassen,A2,21.46
Kirchheilingen,A2,2655.91
Detmold-Heiligenkirchen,A7,2966.39
Glesien,A3,1697.82
Monzingen,A1,219.16
Hochburg Ach,A4,2109.69
Groenwohldshorst,A1,2895.18
Muensing,A5,1950.24
Boellen,A7,52.83
Rattiszell,A2,1098.11
Korntal-Muenchingen,A6,1366.15
Meerbusch (Buederich),A7,1315.21
Banzkow,A6,1543.16
Toppenstedt,A6,2942.68
Homburg,A2,581.28
Heiligenhagen,A1,724.98
Kronwinkl,A2,1881
Leupoldishain,A5,1491.24
Attenkirchen,A5,891.16
Wallstawe,A1,1901.13
Muldenberg,A4,1336.85
Postdam,A2,2623.53
Wannbach,A8,1404.31
Fischen Langenwang,A5,1320.52
Oberwirbach,A8,2138.08
Marschacht,A5,1278.93
Aichwald,A7,2786.74
Naunhof OT Albrechtshain,A4,1098.01
Reimsbach,A3,16.55
Gros Witzeetze,A8,2442.25
Illingen,A8,509.74
Steinalben,A8,1177.98
Panitzsch,A6,1994.53
Brombachtal,A7,2537.14
Abensberg,A1,1205.92
Friolzheim,A4,486.27
Schwanfeld,A4,2788.49
Oldenburg - Ofenerdiek,A3,437.06
Ketzin OT Falkenrehde,A1,255.23
Kehl-Sundheim,A2,2376.25
Linz,A2,2068.43
Kufstein,A8,1194.77
Westerland/Sylt,A3,2674.19
Luhdorf,A3,787.35
Schlich,A4,933.81
Lauterhofen,A7,2436.17
Ziesar,A2,2224.42
Groseibstadt,A2,1063.83
Hohnstein,A3,223.26
Schulzendorf,A7,2782.94
Hohenhude,A8,455.95
Schwaikheim,A6,1392.17
Hergisdorf,A7,1182.81
Langenreichenbach,A7,1218.48
Enger,A3,2799.79
Voehringen,A5,1128.66
Boxberg/O.L.,A3,2670.24
Maerkische Hoehe,A1,2389.77
Radebeul,A8,1735.27
Poing,A4,377.05
Gros Timmendorf,A6,314.61
Konstanz-Dettingen,A6,1282.73
Sasbach,A4,198.85
Fasberg,A3,2251.96
Forchheim - Burk,A4,1952.88
Beverstedt,A3,1262.67
Sehmatal OT Sehma,A7,753.78
Niederstotzingen,A6,1798.67
Mammoisel,A3,1904.17
Apelnstedt,A3,1139.23
Sandebeck,A4,2414.99
Frienstedt,A1,1218.61
Toenisvorst,A4,339.75
Bruessow,A6,2003.11
Schafstaedt,A7,667.12
Wehrheim,A8,64.13
Uttenweiler,A2,2511.27
Nuenschweiler,A4,2351.21
Bergen im Chiemgau,A1,883.13
Schoetmar,A7,2843.22
Schwepnitz,A5,2567.89
Wangerland - Friedrich-Augustengroden,A6,480.48
Grosbuellesheim,A8,1671.81
Trossingen,A1,1676.16
Siegen,A5,48.87
Horgenzell,A8,2344.56
Kaaks,A8,2574.65
Emmendorf,A8,16.38
Hollenbach,A1,296.83
Kamin,A3,1156.34
Koengernheim,A2,854.21
Tuerkheim,A8,2984.34
Kaufering,A5,2263.51
Rabertshausen,A7,2924.68
Hohegeis,A1,2434.93
Eich,A3,1295.88
Niederau - Groebern,A4,2872.07
Darze,A6,737.51
Bornhagen-Eichsfeld,A5,984.43
Kornwestheim-Pattonville,A8,179.43
Alzenau-Hoerstein,A4,2804.85
Triberg,A8,2037.54
Bernhof,A1,1582.09
Ensdorf,A1,2097.99
Daisendorf,A5,2490.11
Goerschen,A7,710.3
Bonese,A7,2652.52
Kaisersesch,A8,1851.52
Schleching,A8,1124.41
Wense,A2,1896.85
Daubringen,A2,726.1
Inchenhofen,A2,1971.35
Simmerath-Paustenbach,A5,1037.12
Ehringshausen,A7,125.35
Hochmoor Gescher,A7,1678.66
Borchen-Kirchborchen,A5,1722.51
Groebzig,A3,118.01
Eberfing,A4,2753.05
Kamp-Bornhofen,A2,706.52
Lohnde,A5,1481.73
Todtnau,A5,1219.25
Antwort,A8,2844.75
Eisenhuettenstadt,A8,2698.78
Marienstedt,A2,1103.63
Ratekau,A1,303.55
Pillnitz,A5,2202.83
Torgau,A2,2704.86
Grube,A1,1156.93
Dabel,A7,1965.92
Leinatal,A6,415.59
Moeckern,A2,735.95
Moeckmuehl,A3,2900.25
Ulstrupfeld,A2,1553.83
Sulzbach-Laufen,A4,2338.44
Ampferbach,A1,432.49
Gossersweiler-Stein,A2,800.22
Neheim,A7,2086.95
Varnsdorf,A7,2686.49
Abstetterhof,A3,1952.6
Buschhof,A4,2209.7
Bodman,A5,2095.73
Raben,A1,2010.43
Weil am Rhein,A2,748.02
Straslach-Dingharting,A2,2371.66
Aalen-Unterkochen,A1,2955.58
Heinschenwalde,A3,722.28
Hartmannsdorf,A1,585.35
Oranienburg,A7,589.56
Rheinbreitbach,A8,2620.3
Bonbaden,A5,1315.7
Strehla OT Pausnitz,A4,323.49
Fischerhude,A3,2586.16
Hoerstein,A7,556.83
Algertshausen,A7,1502.17
Saulgrub,A8,1778.39
Ruesselhausen,A7,1359.84
Finowfurt,A8,1795.46
Potsdam Bornim,A7,764.36
Guenzerode,A7,2567.64
wuppertal,A1,2370.08
Sundern - Enkhausen,A8,2774.31
Seelbach - Schoenberg,A1,2592.25
Kellinghusen,A6,244.78
Krausnick,A2,1364.36
Thyrnau,A3,2319.52
Hagen a.T.W.,A5,1552.01
Neunkirchen,A4,1682.9
Weilmuenster,A8,88.4
Spiegelau - Langdorf,A5,1349.9
Nisdorf,A4,1089.61
Hundsboden,A4,1595.04
Bleckede OT Radegast,A5,663.11
Moldenit,A1,715.36
Saalfeld Gorndorf,A3,880.93
Hesel - Heseler Hoern,A8,1219.24
Altheim,A3,1403.61
Kriwitz,A6,1329.79
Leopoldshafen,A7,2048.25
Muetzen,A5,495.08
Pronsfeld,A1,797.26
Erlbach-Kirchberg,A4,2770.82
Lipbach,A4,1329.5
Aken (Elbe),A6,1037.26
Weiden i.d.Opf,A2,1633.07
Levenhagen,A2,1202.59
Bundenthal,A8,2513.95
Book,A4,590.36
Untereuerheim,A5,752.68
Sundsacker,A5,2298.7
St. Augustin,A6,1485.97
Melle Riemsloh,A5,2988.96
Lauchhammer,A7,2122
Postbauer-Heng,A8,1597.16
Winterberg-Mollseifen,A7,1012.14
Unterwuerschnitz,A4,7.91
Lauscha,A3,783.4
Koenigshorst,A5,778.61
Alfdorf,A6,499.91
Hermaringen,A5,738.49
Lippstadt,A1,2695.12
Tarp,A3,1098.79
Heroldsbach,A3,802.59
Buch am Erlbach,A5,815.67
Neuenwalde,A5,1547.44
Uplengen - Neufirrel,A6,2713.22
Zuellsdorf,A3,1383.97
Groemitz,A4,2474.08
Thurm,A7,926.26
Rohlsdorf,A2,704.21
Stolberg (Rheinland),A4,2552.9
Moenchenholzhausen,A8,803.14
Trier,A4,922.27
Niederrimsingen,A5,2994.98
Zernin,A1,2347.96
oelbronn-Duerrn,A2,2390.49
Dammheim,A6,2703.48
Weibern,A8,595.58
Luebow,A8,1081.25
Stoetten,A6,443.93
Grosefehn - Spetzerfehn,A1,611.15
Sachsen bei Ansbach,A3,1578.58
Walting,A6,2412.14
Birken-Honigsessen,A8,18.46
Kleinheubach,A3,709.64
Aschbach,A7,233.03
Harsefeld,A8,166.92
Sellin,A1,516.69
Stappenbach,A7,2158.07
Neuerkirch,A7,2243.19
Luethorst,A1,687.64
Seevetal-Fleestedt,A1,2767.85
Nienburg (Weser),A5,124.28
Kummerow-Heide,A8,2470.63
Iznang,A8,168.14
Gros Twuelpstedt,A6,2501.14
Bueddenstedt,A8,378.41
Luetzelbach-Haingrund,A7,1297.72
Rheinbach-Scherbach,A1,1528.5
Zoeberitz,A4,2548.39
Bensheim-Fehlheim,A5,1862.96
Gutach - Bleibach,A8,271.97
Daun,A7,1581.49
Aurich-Ogenbargen,A6,112.3
Faulueck,A2,5.46
Nienbuettel,A5,1289.06
Radibor (Luppa),A1,1569.54
Koenigsberg in Bayern,A6,571.98
Bad Oldesloe,A2,2610.55
Lenglern,A5,1608.18
Klein Gaglow,A2,2547.05
Rheinsberg - Kleinzerlang,A2,2788.16
Ebersbach an der Fils,A2,1504.27
Gengenbach,A3,2869.67
Dudweiler,A8,925.99
Schlos Holte-Stukenbrock,A1,2896.31
Karlsruhe-Hohenwettersbach,A2,1036.38
Luegde,A1,782.52
Polling,A2,2384.34
Homberg (Efze)-Luetzelwig,A1,2426.42
Gros Miltzow,A4,2342
Wohmbrechts,A8,1503.27
Raetzlingen,A6,233.44
Bocka,A7,2126.87
Bollstedt,A7,2429.34
Kuehthal,A5,937.36
Tauer,A7,842.1
Laub,A8,2570.53
Crailsheim,A3,2258.85
Hamminkeln,A6,2502.87
Nuernberg,A6,2908.24
Lommatzsch - OT Wuhnitz,A2,876.87
Horheim,A8,2110.92
Trier Irsch,A6,2704.98
Hasborn,A1,175.54
Hahnbach,A2,2282.11
Fechingen,A5,2679.57
Geisenhausen,A8,611.2
Doernick,A8,2001.64
Trier-Filsch,A7,1433.01
Hattorf,A2,781.14
Altreichenau,A7,2010.06
Neuhausen a.d.F.,A3,854.6
Bopfingen-Flochberg,A8,2146.37
Westoverledingen-Ihrhove,A6,798.82
Ruelzheim,A2,2039.08
Paderborn-Neuenbeken,A5,162.2
Burghasungen,A3,1503.71
Langenfeld-Reusrath,A1,20.86
Blomberg - Kleinenmarpe,A6,1043.86
Huerup,A8,2188.59
Gleisenau,A7,1113.95
Wolkramshausen,A8,761.01
Ebenhausen,A2,852.82
Nusloch,A8,908.58
Erdmannsdorf,A8,2360.44
Wasungen,A4,1419.39
Aurich-Schirum,A5,64.53
Guttau OT Kleinsaubernitz,A6,1311.17
Reudnitz,A7,626.71
Mengen,A7,2378.45
Kalkar-Appeldorn,A5,981.35
Kaebschuetztal,A4,32.76
Taunusstein-Wehen,A8,618.07
Zaeckericker Loose,A8,878.07
Graftschaft-Holzweiler,A1,146.69
Diepholz Huede-Burlage,A2,1202.73
Kamenz-Wiesa,A8,2429.24
Hauzenberg - Fuersetzing,A3,1550.44
Kempen-Toenisberg,A3,1639.14
Woellnau,A6,151.97
Tegernbach,A3,2516.66
Oeversee,A7,464.75
Horsten,A4,969.17
Duisburg-Hochfeld,A5,87.41
Drebkau,A2,322.39
Balve-Volkringhausen,A6,1430.21
Volzum,A3,1536.59
Verne,A8,1150.17
Klein-Winternheim,A1,694.14
Huertgenwald,A1,2276.49
Quirnheim,A2,2791.76
Stechlin-Dollgow,A1,624.61
Fritzlar,A1,1808.29
Wiegendorf,A6,1046.46
Mucheln,A2,493.06
Hof,A7,689.86
Neckarhausen,A2,2096.01
Wannweil,A4,1416.58
Norddorf,A8,2240.74
Witterschlick,A1,1812.91
Waldenbuch,A3,2593.74
Rockenhausen,A3,593.64
Wonneberg,A3,2127.52
Dahme,A2,1907.99
Uffing am Staffelsee,A7,309.88
Wormstedt,A3,795.17
Oggelshausen,A8,2074.62
Oerlenbach,A6,300.35
Rothenburg  ob der Tauber,A7,1650.8
Hildesheim Itzum,A4,646.51
Eberstadt-Klingenhof,A7,2330.67
Herrnhut OT Ruppersdorf,A7,2899.94
Koelln-Reisiek,A8,67.54
Otterbach,A4,596.21
Joellenbeck,A2,1582.75
Stadtsteinach,A4,2159.41
Neuses,A2,2187.51
Neustadt an der Weinstrase,A7,2001.91
Ense,A3,1086.33
Sickte,A5,2319.6
Neuhaus-Schierschnitz,A5,2700.06
Muennerstadt,A4,2530.42
Sankt Leon-Rot,A1,2914.22
Jork,A4,195.03
Hornberg,A7,1783.29
Krokau,A7,720.64
Moessingen,A3,531.27
Nortorf,A1,89.85
Queienfeld,A7,513.31
Balje,A6,1370.03
Kalefeld,A6,691.55
Bad Vilbel,A4,1433.87
Hatzenweiler,A4,2834.74
Bad Breisig,A6,2502.82
Engelstadt,A3,1800.22
Bischhausen,A4,1804.65
Heimstetten,A4,509.35
Potsdam Krampnitz,A3,2455.68
Windischleuba,A4,169.82
Robern,A2,573.9
Riegsee,A3,1633.66
Wesenberg,A7,870.73
Syke-Okel,A5,1282.53
Hornburg,A5,948.18
Kolkwitz,A4,1780.2
Neslach,A1,2230.45
Effeltrich,A7,2165.8
Wildberg-Schoenbronn,A8,161.99
Hochstedt,A3,186.5
Moormerland,A7,837.81
Trausnitz,A5,702.15
Neufeld,A8,22.44
Stuttgart-Uhlbach,A7,142.88
Saulgau,A1,2771.14
Armsheim,A8,293.67
Kleinau,A6,1227.29
Oberweier,A2,355.2
Steinheid,A1,2062.63
Barbing,A7,2943.76
Kerken-Aldekerk,A3,1796.09
Doernfeld an der Ilm,A6,2868.38
Wittelshofen,A5,1545.34
Wirdum,A8,448.53
Sieversdorf-Hohenofen,A8,1664.31
Rehling,A5,59.32
Stadtilm,A5,1022.92
Boesingen,A2,1089.74
Ilberstedt,A5,49.37
Windeck,A7,880.12
Marktleugast,A4,1164.33
Klein Koeris,A7,2219.96
Raschau,A4,2971.79
Haar,A4,1379.38
Pirmasens,A8,2445.95
Rosa,A4,1672.31
Hohberg,A2,236.26
Walow,A5,1506.64
Neustadt/Wied-Thalhof,A4,2168.26
Heilbrunn,A1,291.58
Hetzles,A3,2382.5
Sulzbach (Taunus),A1,2403.31
Asbach / Sickenberg,A6,1101.08
Schoenhorst,A2,329.13
Graftschaft-Gelsdorf,A8,1591.52
AlzenauAlzenau,A8,2215.67
Issum,A2,1658.22
Grosgoltern,A7,2960.29
Stuhr - Brinkum,A2,2677.37
Mainz-Kostheim (Wiesbaden),A5,79.26
Muehldorf an der Inn,A3,1078.6
Grevenbroich-Allrath,A8,2137.09
Ballrechten-Dottingen,A5,1042.4
Moosach,A2,1607.99
Schweringen,A2,440.63
Oberstdorf-Tiefenbach,A3,872.1
Berlin-Friedrichsfelde,A7,2209.64
Goswitz-Bucha,A2,1035.06
Bruchenbruecken,A5,2214.05
Markgroeningen,A2,2344.7
Osterroenfeld,A3,1251.77
Bad Lippspringe,A3,2943.36
Granstedt,A8,2934.75
Luebtheen,A1,1605.47
Mannheim-Friedrichsfeld,A3,323.69
Maerkische Heide,A7,1607.73
Oldenburg - Ohmstede,A3,1188.32
Graefenhainichen,A2,27.59
Bad Bramstedt,A7,439.69
Briggow,A1,1782.19
Eitorf,A7,748.41
Guttau,A7,476.75
Geisingen,A6,1764.99
Zehdenick,A4,2435.51
Balve - Haustadt,A5,570.91
Kirchendemenreuth,A7,2366.07
Schmidgaden,A4,1374.4
Lohmar-Roettgen,A7,1660
Bienenbuette,A3,2916.51
Stammbach,A2,1005.49
Remchingen,A7,2685.8
Feldberger Seenlandschaft,A6,2167.19
Westerstede - Burgforde,A7,340.15
Thurau,A4,1275.54
Riederich,A7,1667.65
Dillenburg-Oberscheld,A6,1676.37
Apen-Augustfehn,A8,2817.97
Possenhofen-Poecking,A3,2991.36
Crosta,A3,2049.71
Freiburg im Breisgau,A8,2393.78
Schmerzke,A6,812.73
Ertingen,A5,1591.21
Lommatzsch,A8,2469.16
Niederfeld,A1,327.49
Buehl-Moos,A6,199.35
Waging am See,A6,2929
Bernau im Schwarzwald,A7,668.17
Gros Luedershagen,A1,1630.64
Grafenwoehr,A1,323.59
Beverstedt-Wollingst,A6,1058.46
Unterwellenborn,A1,2112.27
Melsungen,A2,1178.08
Bad Urach,A8,598.46
Trechtingshausen,A6,2309.84
Hamburg OT Schnelsen,A3,1261.34
Weil der Stadt,A4,2014.48
Waiblingen-Hegnach,A3,309.61
Halberstadt,A7,2401.25
Lehsten,A4,2498.36
Billigheim,A3,1940.95
Ettlingen,A6,1844.02
Wolkau,A6,2523.07
Brilon-Nehden,A3,1678.64
Ramstein-Miesenbach,A1,1051.91
Woerth-Maximiliansau,A6,1203.2
Tannenberg,A1,2744.05
Hofhim,A5,810.46
Koeln,A8,191.57
Buehl-Sand,A7,2840.12
Eslohe,A5,1756.62
Stein a.d.Traun,A3,2157.99
Markt Berolzheim,A8,540.36
Grosenhub,A8,1223.73
Salem,A8,314.81
Monschau,A7,2253.34
Buehne,A8,1631.52
Buehren,A8,1352.06
Wallerstein,A6,124
Neutras,A6,2416.53
Baunach,A8,1973.45
Steinheim,A7,1588.48
Unkel,A2,2535.61
Seibersdorf am Inn,A4,2547.94
Strasbach,A8,333.56
Wackersdorf,A6,2748.05
Mauern,A8,1690.97
Thermalbad Wiesenbad OT Wiesa,A5,2229.91
Wrisse,A4,1434.57
Nuthetal,A6,2513.45
Guetzkow,A2,899.72
Gmund,A6,1311.76
 Duernbach,A7,1176.27
Gros Lengden,A3,1743.06
Radenbeck,A8,1029.19
Auernheim,A1,1342
Fuesing,A2,2660.54
Kuestelberg,A7,2802.97
Bierenbachtal,A1,1022.29
Heitersheim,A4,2376.43
Erdweg,A2,1745.73
Kirchgellersen,A8,620.08
Rudolstadt,A5,2436.87
Kirchheim,A4,1832.51
Sparwiesen,A6,2346.56
Ehrenburg,A5,714.13
Potsdam / Grube,A4,481.79
Vaihingen an der Enz - Horrheim,A3,711.61
Mechau,A3,1231.7
Galmsbuell-Kleiseerkoog,A8,1728.08
Arnsberg-Niedereimer,A6,5.85
Fuerstenberg (Havel),A6,2529.77
Ambach,A7,1520.99
Seeg,A2,2445.27
Gleichen - Kerstlingerode,A3,2558.8
Damsdorf,A2,2731.78
Rossach,A5,640.48
Eulenberg,A7,1608.56
Wanhoeden,A1,707.78
Kindelbrueck,A2,2470.05
Drage (Elbe),A7,2394.52
Rain,A4,859.82
Scheesel-Abbendorf,A1,2823.34
Wuestenrot,A5,1591.68
Arneburg,A3,2235.66
Kronwitt,A2,1626.91
Schmersau,A5,2713.39
Kirrlach,A7,462.5
Kuhs,A3,2871.37
Haunetal,A6,2617.01
Gensungen,A2,2856.42
Neidingen,A7,1904.34
Weiler,A4,2209.75
Steffeln,A6,1810.9
Nierstein,A5,1131.89
Roedelsee,A6,14.94
Auw,A4,423.88
Hoppegarten,A1,2219.61
Bad Harzburg-Buendheim,A7,865.87
Arendsee,A5,2226.25
Bruckmuehl,A7,2553.44
Ahrbergen,A6,890.97
Hilden,A3,1804.3
TE,A2,2696.88
Bechtolsheim,A7,2491.58
St.Peter-Ording,A7,659.26
Schweighausen,A7,820.45
Bisingen,A4,132.07
Kemnitz,A6,2405.09
Frankenstein-Memmendorf,A4,1585.13
Ellefeld,A4,756.46
Schoenberg,A1,2864.01
Muehlhausen-Ehingen,A8,2539.22
Bergheim-Paffendorf,A1,1598.62
Oster-Ohrstedt,A6,898.23
Grosweitzschen-Gewerbepark Mockritz,A7,1838.68
Muecheln,A5,43.14
Merchweiler,A6,654.5
Frechen-Koenigsdorf,A3,2633.63
Ullstadt,A5,73.07
Detmold - Diestelbruch,A5,806.61
Unterschwaningen,A4,2869.96
Rhaunen,A8,854.78
Merkendorf,A4,823.49
Idsingen,A7,1920.44
Bad Driburg,A1,2139.27
Mue,A8,2385.73
Ehingen-Berg,A4,2745.23
Steinau,A4,104.51
Gaedheim,A8,449.59
Muehlenbeck,A4,1682.57
Konstanz-Koenigsbau,A5,951.99
Breitenbrunn-Antonsthal,A6,1667.57
Bahrendorf,A3,1797.25
Diepenau,A7,2167.6
oeschelbronn,A6,2852.66
Plech,A8,2771.84
Diesen,A5,2125.44
Reinsdorf,A2,2822.97
Selzen,A4,1996.54
Steinhorst,A6,2009.69
Frensdorf,A6,2541.48
Friedrichsgruen,A3,1970.27
Urbar,A3,113.65
Gloevzin,A8,1339.22
Langenmosen,A4,1158.05
Hamburg-Tonndorf,A6,1802.18
Riez-Neuendorf,A8,2724.83
Oftersheim,A6,1836.16
Stotzard,A1,2061.41
Burgwald,A4,735.45
Waldachtal,A2,2946.73
Wakendorf II,A5,2106.1
Borau,A6,1675.78
Amrichshausen,A1,1124.86
Allmersbach im Tal,A6,2175.61
Frose,A3,89.96
Diedrichshagen,A7,434.01
Bad Koetzting,A7,2618.17
Grabstede,A5,751.71
Wredenhagen,A2,763.92
Tawern,A7,2024.01
Michelau/Schwuebitz,A3,1794.62
Stallwang,A3,330.44
Einsbach,A7,1259.96
Bad Kreuznach,A4,1677.68
Gros Disnack,A6,1655.88
Dieburg,A4,2881.23
Cunnersdorf,A6,2982.3
Lahstedt,A8,2288.2
Seelze,A5,617.6
Wokrent,A5,1627.83
Mittweida OT Falkenhain,A3,553.83
Holtsee,A3,1660.5
Uhlsdorf,A3,1921.03
Kloster Lehnin,A5,2839.3
Guteneck,A4,1797.79
Zell im Wiesental,A8,1050.6
Oetisheim,A4,961.6
Huellhorst,A5,1924.79
Dinkelscherben,A2,681.05
Gollau,A6,1125.85
Sella,A4,2249.83
Eschenz,A3,1058.36
oensbach,A7,2951.28
Thalfang,A4,1737.86
Traventhal,A1,2667.78
Gaienhofen-Horn,A7,484.72
Lichte,A3,2229.19
Bresewitz,A4,2007.47
Grosengottern,A4,1413.73
Oberviechtach,A7,2130.84
Langenenslingen,A3,817.73
Schwaig,A4,2081.57
Schollene-Ferchels,A5,2607.27
ueberlingen-Deisendorf,A1,54.25
Peckensen,A8,893.16
Hoefer/Eschede,A2,716.73
Stuttgart-Freiberg,A6,1787.09
Sondershausen-Berka,A2,2222.8
Petershagen,A7,818.06
Pilgramsberg-Rattiszell,A6,2364.14
Hatzenbuehl,A7,1514.13
Sennfeld,A6,2294.08
Pfoerring,A2,1366.51
Kochel am See,A6,1258.21
Sornzig-Ablas,A2,1336.55
Koelleda,A5,1534.41
Goldbach/Unterafferbach,A4,968.02
Luetjenburg,A1,102.1
Aichach-Griesbeckerzell,A1,16.28
Hauenstein,A1,2586.2
Oberhermsdorf,A4,2812.32
Dueren-Roelsdorf,A5,2227.38
Bismark (Altmark),A7,1699.92
Vaals,A2,2263.9
Gros Zecher,A5,687.89
Haibach,A5,818.98
Idar Oberstein,A6,846.31
Fuerfeld,A2,2486.48
Braunau am Inn,A5,864.12
Nusse,A5,2735.37
Arholzen,A3,132.9
Bittenfeld,A6,1861.32
Ringenhain,A5,983.19
Gleichamberg,A5,489.83
Itterbeck,A8,880.31
Pohrsdorf,A2,504.11
Zapfendorf,A5,2374.39
